chargeback_id,customer_id,archetype,reason_code,merchant_category,amount,delivery_confirmed,three_d_secure,device_fingerprint_match,ip_geolocation_match,customer_email_opened,customer_tenure_days,customer_prior_disputes,transaction_velocity_24h,days_since_transaction,amount_vs_customer_avg,transaction_date,dispute_date,tracking_id,delivery_timestamp,merchant_policy,hidden_adjudicator_strictness,month_index,procedural_flip,won,split,generation_seed
4d4b7ba08e54,cust_20053,no_evidence,unauthorized,services,3278.7,0,0,0,0.0,0.0,196,1,1,24,1.26,2025-06-24,2025-07-18,,,Service completion notes and customer confirmation emails are retained.,-0.022,5,0,0,train,101
1c73d035d722,cust_29957,inr_delivery_confirmed,item_not_received,fashion,1064.53,0,1,1,,1.0,511,0,1,17,0.767,2025-02-08,2025-02-25,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1391,1,0,1,train,101
08fad5f5f97b,cust_82905,friendly_fraud_long_tenure,item_not_received,subscriptions,1762.27,0,0,1,1.0,1.0,361,1,2,33,2.464,2025-08-29,2025-10-01,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.2741,8,0,0,train,101
bcf610d86647,cust_81924,friendly_fraud_long_tenure,item_not_received,ecommerce,4124.71,0,1,1,0.0,1.0,831,4,1,27,1.086,2025-05-13,2025-06-09,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1128,4,0,1,train,101
48ebb199afb2,cust_13017,unauthorized_3ds,unauthorized,travel,1994.65,0,1,1,1.0,1.0,665,1,1,4,1.732,2025-08-23,2025-08-27,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0567,7,0,1,train,101
31002184d4ce,cust_15183,friendly_fraud_long_tenure,unauthorized,subscriptions,3098.08,0,1,1,0.0,0.0,653,3,1,27,1.701,2025-08-26,2025-09-22,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1133,7,0,1,train,101
3273cbf33220,cust_56985,unauthorized_3ds,unauthorized,ecommerce,3129.4,1,1,1,0.0,0.0,363,1,1,5,0.94,2025-02-22,2025-02-27,TRK592774971,2025-02-22 22:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0166,1,0,1,train,101
87fa8356ddb6,cust_11821,friendly_fraud_long_tenure,unauthorized,ecommerce,8053.34,1,1,0,0.0,1.0,297,3,1,30,0.865,2025-06-12,2025-07-12,TRK836533920,2025-06-14 12:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1141,5,0,1,train,101
3b44498291b0,cust_47500,inr_delivery_confirmed,item_not_received,ecommerce,1838.08,0,1,1,1.0,1.0,266,0,1,21,1.265,2025-04-27,2025-05-18,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1857,3,0,1,train,101
6e3a29271e64,cust_70544,friendly_fraud_long_tenure,item_not_received,subscriptions,747.7,1,0,1,1.0,1.0,862,1,1,54,0.175,2025-04-20,2025-06-13,TRK146339791,2025-04-23 11:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.0544,3,0,1,train,101
362a66689f97,cust_46810,high_velocity_attack,unauthorized,digital_goods,284.7,0,0,0,0.0,0.0,140,0,6,3,2.746,2025-07-03,2025-07-06,,,Digital items are non-refundable after delivery to the registered account.,-0.0097,6,0,1,train,101
a883ebf0ccc4,cust_98528,friendly_fraud_long_tenure,item_not_received,digital_goods,16632.74,0,1,1,0.0,0.0,779,1,1,28,1.645,2025-02-22,2025-03-22,,,Digital items are non-refundable after delivery to the registered account.,0.1408,1,0,1,train,101
81e6042c97a4,cust_77651,no_evidence,not_as_described,digital_goods,2327.46,1,0,0,0.0,0.0,180,0,3,13,1.719,2025-06-30,2025-07-13,TRK648353222,2025-07-02 07:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0742,6,0,0,train,101
09ba5a006c7e,cust_35277,friendly_fraud_long_tenure,not_as_described,fashion,3512.5,0,1,1,0.0,0.0,583,2,3,21,1.526,2025-09-21,2025-10-12,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0008,8,0,1,train,101
260868ba4872,cust_48225,unauthorized_3ds,unauthorized,travel,1363.6,1,1,1,1.0,1.0,329,1,1,16,1.387,2025-07-18,2025-08-03,TRK511304640,2025-07-21 00:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0736,6,0,1,train,101
7192cfe31d9b,cust_95056,unauthorized_3ds,unauthorized,digital_goods,4119.6,0,1,1,1.0,0.0,419,0,1,22,0.863,2025-05-16,2025-06-07,,,Digital items are non-refundable after delivery to the registered account.,-0.0237,4,0,1,train,101
8e7e75111236,cust_10119,no_evidence,not_as_described,digital_goods,3267.12,0,0,1,0.0,1.0,380,0,3,6,0.911,2025-02-26,2025-03-04,,,Digital items are non-refundable after delivery to the registered account.,-0.2697,1,0,0,train,101
5e8a9e98f440,cust_26611,no_evidence,unauthorized,digital_goods,4991.67,0,0,0,1.0,0.0,88,0,5,13,0.955,2025-05-26,2025-06-08,,,Digital items are non-refundable after delivery to the registered account.,-0.0289,4,0,0,train,101
5fb9fcc6bc7a,cust_12338,friendly_fraud_long_tenure,unauthorized,digital_goods,9833.31,0,0,0,0.0,0.0,895,1,2,15,1.077,2025-04-27,2025-05-12,,,Digital items are non-refundable after delivery to the registered account.,-0.2085,3,0,0,train,101
ef7c41e46181,cust_69039,inr_delivery_confirmed,item_not_received,grocery,4706.24,1,0,1,0.0,1.0,164,1,1,16,0.547,2025-08-11,2025-08-27,TRK912452754,2025-08-12 06:00:00,Perishable goods are non-returnable after delivery confirmation.,0.1545,7,0,1,train,101
9437b4ab6458,cust_48849,no_evidence,not_as_described,digital_goods,3316.91,0,0,0,0.0,0.0,50,1,1,5,2.092,2025-03-10,2025-03-15,,,Digital items are non-refundable after delivery to the registered account.,0.1743,2,0,0,train,101
561ede69618b,cust_16817,inr_delivery_confirmed,item_not_received,ecommerce,1700.05,1,0,1,1.0,1.0,7,0,1,21,1.187,2025-02-08,2025-03-01,TRK322062003,2025-02-11 16:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1572,1,0,0,train,101
cd25c538446d,cust_48126,inr_delivery_confirmed,item_not_received,ecommerce,1969.8,1,1,1,1.0,0.0,619,1,1,9,0.707,2025-08-24,2025-09-02,TRK310327461,2025-08-27 15:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0494,7,0,0,train,101
bf0b6cb403b5,cust_94995,high_velocity_attack,unauthorized,travel,3334.71,1,1,0,1.0,0.0,156,0,10,7,2.101,2025-05-14,2025-05-21,TRK690337510,2025-05-15 16:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0958,4,1,1,train,101
6f117a7d822c,cust_91480,high_velocity_attack,unauthorized,ecommerce,2277.55,0,1,0,0.0,0.0,16,0,3,9,3.794,2025-02-12,2025-02-21,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0937,1,0,0,train,101
0e266e348293,cust_63888,high_velocity_attack,unauthorized,ecommerce,1788.3,0,0,0,0.0,0.0,58,0,7,4,0.263,2025-05-02,2025-05-06,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0876,4,0,1,train,101
598865ae7923,cust_24274,friendly_fraud_long_tenure,not_as_described,ecommerce,1523.55,1,1,1,0.0,1.0,653,2,1,23,1.696,2025-03-13,2025-04-05,TRK759034444,2025-03-15 05:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2762,2,0,1,train,101
a1cb33714975,cust_95838,friendly_fraud_long_tenure,unauthorized,ecommerce,1814.05,0,0,0,1.0,1.0,1360,1,2,20,2.502,2025-08-15,2025-09-04,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0244,7,0,0,train,101
ff6ac44d8fad,cust_89651,friendly_fraud_long_tenure,item_not_received,digital_goods,2207.66,0,0,1,0.0,1.0,1144,3,1,18,1.568,2025-04-05,2025-04-23,,,Digital items are non-refundable after delivery to the registered account.,0.0104,3,0,0,train,101
15c3d049608c,cust_66027,high_velocity_attack,unauthorized,digital_goods,2690.12,1,0,0,0.0,0.0,33,0,11,2,,2025-02-24,2025-02-26,TRK189490471,2025-02-27 00:00:00,Digital items are non-refundable after delivery to the registered account.,0.0917,1,0,0,train,101
2c308b89d2c9,cust_83555,no_evidence,not_as_described,services,1058.27,0,0,0,0.0,1.0,0,2,1,25,,2025-09-16,2025-10-11,,,Service completion notes and customer confirmation emails are retained.,0.1851,8,0,0,train,101
ad5dac3a729e,cust_21008,unauthorized_3ds,unauthorized,travel,3166.7,0,1,1,1.0,0.0,276,0,1,18,1.127,2025-07-09,2025-07-27,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1834,6,0,1,train,101
87afdbf1d1a1,cust_55939,unauthorized_3ds,unauthorized,ecommerce,3057.64,1,1,1,1.0,0.0,194,2,3,3,1.418,2025-02-02,2025-02-05,TRK377903423,2025-02-05 21:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0484,1,0,1,train,101
832a46323063,cust_34272,inr_delivery_confirmed,item_not_received,ecommerce,3585.49,1,1,1,0.0,0.0,11,1,1,25,0.694,2025-06-30,2025-07-25,TRK666461519,2025-06-30 23:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0611,6,0,1,train,101
8dd672d1c63f,cust_36624,high_velocity_attack,unauthorized,ecommerce,6767.09,1,1,0,0.0,0.0,42,0,10,6,4.058,2025-05-13,2025-05-19,TRK797024045,2025-05-16 17:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1385,4,1,1,train,101
4a470d553c3f,cust_56419,friendly_fraud_long_tenure,unauthorized,subscriptions,2255.37,1,1,1,0.0,1.0,909,0,2,28,0.9,2025-02-12,2025-03-12,TRK871520851,2025-02-14 18:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0105,1,0,1,train,101
b1704b706f1f,cust_77565,unauthorized_3ds,unauthorized,ecommerce,2472.36,1,0,1,0.0,,117,0,5,16,1.172,2025-05-24,2025-06-09,TRK829043867,2025-05-27 04:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.228,4,0,1,train,101
7a1c56b1e492,cust_71515,high_velocity_attack,unauthorized,digital_goods,863.48,0,0,0,0.0,0.0,0,1,7,6,1.68,2025-02-17,2025-02-23,,,Digital items are non-refundable after delivery to the registered account.,-0.0453,1,0,0,train,101
7f353ce9d094,cust_29452,friendly_fraud_long_tenure,item_not_received,ecommerce,19567.13,0,0,1,1.0,0.0,870,1,2,12,0.791,2025-06-10,2025-06-22,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1627,5,0,0,train,101
e90301a20527,cust_54184,inr_delivery_confirmed,item_not_received,ecommerce,3335.19,1,1,1,1.0,1.0,333,0,1,6,1.076,2025-04-07,2025-04-13,TRK640065330,2025-04-08 18:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0198,3,0,1,train,101
8f7ffd467bb4,cust_44910,no_evidence,item_not_received,services,2195.86,0,0,1,0.0,1.0,0,3,5,14,1.071,2025-06-16,2025-06-30,,,Service completion notes and customer confirmation emails are retained.,-0.0299,5,0,0,train,101
5b326483cacd,cust_92702,inr_delivery_confirmed,item_not_received,ecommerce,4298.87,1,1,1,1.0,0.0,74,0,3,14,0.438,2025-02-14,2025-02-28,TRK804656281,2025-02-15 00:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0422,1,0,1,train,101
d20b3d4861b4,cust_16264,friendly_fraud_long_tenure,item_not_received,fashion,3618.93,0,0,0,1.0,1.0,1205,2,1,11,1.63,2025-06-20,2025-07-01,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1237,5,0,1,train,101
f5e245bed8cd,cust_56943,inr_delivery_confirmed,item_not_received,fashion,3013.06,1,0,1,1.0,1.0,1354,0,3,18,0.909,2025-07-20,2025-08-07,TRK273951680,2025-07-22 06:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1089,6,0,0,train,101
8925642816c5,cust_48000,unauthorized_3ds,unauthorized,travel,2262.03,0,1,1,0.0,0.0,834,0,1,13,1.02,2025-05-15,2025-05-28,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0581,4,0,1,train,101
21a5477aaabc,cust_73010,unauthorized_3ds,unauthorized,digital_goods,2388.35,0,1,1,1.0,1.0,14,1,1,18,1.571,2025-07-10,2025-07-28,,,Digital items are non-refundable after delivery to the registered account.,0.0397,6,1,0,train,101
0987419be20c,cust_56899,high_velocity_attack,unauthorized,digital_goods,3556.49,0,0,0,1.0,0.0,25,0,7,12,,2025-01-31,2025-02-12,,,Digital items are non-refundable after delivery to the registered account.,0.1013,1,0,0,train,101
da8ada3a3071,cust_45479,unauthorized_3ds,unauthorized,travel,4274.76,1,0,1,1.0,0.0,481,0,1,3,1.262,2025-08-16,2025-08-19,TRK458179533,2025-08-18 08:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0138,7,1,0,train,101
7cb148009eb6,cust_18778,friendly_fraud_long_tenure,item_not_received,fashion,3990.23,0,0,0,1.0,1.0,346,2,3,3,1.414,2025-08-05,2025-08-08,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1723,7,0,0,train,101
56f5ec92f266,cust_78220,inr_delivery_confirmed,item_not_received,fashion,2754.61,1,0,1,1.0,1.0,475,0,1,47,0.981,2025-02-10,2025-03-29,TRK593639405,2025-02-12 06:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.025,1,0,0,train,101
1e239cc02a3b,cust_51701,friendly_fraud_long_tenure,unauthorized,subscriptions,3698.82,0,0,1,1.0,1.0,773,1,1,22,0.667,2025-03-11,2025-04-02,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.097,2,0,0,train,101
447460d44b89,cust_55742,unauthorized_3ds,unauthorized,travel,7745.99,0,1,0,1.0,1.0,586,0,1,2,0.649,2025-06-23,2025-06-25,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0322,5,0,1,train,101
16940305afdf,cust_86322,high_velocity_attack,unauthorized,ecommerce,1428.83,0,0,0,0.0,0.0,58,0,4,7,1.064,2025-04-26,2025-05-03,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0902,3,0,0,train,101
3be4f1bfe66f,cust_74637,unauthorized_3ds,unauthorized,ecommerce,2560.51,0,1,0,1.0,0.0,601,1,1,15,0.337,2025-05-17,2025-06-01,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.055,4,0,0,train,101
417c1b5ec369,cust_94292,inr_delivery_confirmed,item_not_received,fashion,1913.57,1,0,1,0.0,1.0,519,0,1,14,,2025-04-10,2025-04-24,TRK129740248,2025-04-13 21:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0738,3,0,0,train,101
3366e958ae85,cust_61815,inr_delivery_confirmed,item_not_received,ecommerce,5872.71,0,1,1,1.0,1.0,603,0,1,37,1.056,2025-02-09,2025-03-18,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2053,1,0,1,train,101
0cc2e3cd32ae,cust_99735,friendly_fraud_long_tenure,item_not_received,ecommerce,3303.25,0,1,0,1.0,,927,1,1,15,2.257,2025-03-19,2025-04-03,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0676,2,0,0,train,101
74420838945d,cust_74989,inr_delivery_confirmed,item_not_received,fashion,3731.87,1,0,1,1.0,1.0,455,0,1,28,1.054,2025-04-04,2025-05-02,TRK322523374,2025-04-06 16:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.024,3,0,1,train,101
571eb00d9c08,cust_15185,high_velocity_attack,unauthorized,travel,2110.48,0,0,0,0.0,0.0,23,0,10,3,4.665,2025-04-01,2025-04-04,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0481,3,0,0,train,101
57c0f6b1f4c1,cust_66563,inr_delivery_confirmed,item_not_received,grocery,2081.68,1,1,1,1.0,1.0,516,0,1,18,0.912,2025-02-09,2025-02-27,TRK569591573,2025-02-12 00:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0751,1,0,1,train,101
dbce907543e3,cust_90890,unauthorized_3ds,unauthorized,travel,6107.28,1,1,1,1.0,0.0,503,0,1,17,0.217,2025-08-04,2025-08-21,TRK520661913,2025-08-05 02:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1904,7,0,1,train,101
b7f8ad7c92a9,cust_73091,high_velocity_attack,unauthorized,digital_goods,1294.93,0,0,1,0.0,0.0,121,0,7,8,3.471,2025-03-02,2025-03-10,,,Digital items are non-refundable after delivery to the registered account.,0.115,2,0,1,train,101
81d73090253e,cust_26211,friendly_fraud_long_tenure,unauthorized,fashion,10745.12,1,0,0,1.0,1.0,565,2,3,29,0.441,2025-09-16,2025-10-15,TRK199980972,2025-09-18 19:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0581,8,0,1,train,101
c73020d83748,cust_69966,friendly_fraud_long_tenure,unauthorized,ecommerce,4002.69,0,0,1,0.0,1.0,320,1,1,34,1.763,2025-02-08,2025-03-14,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1269,1,0,0,train,101
6099bc648981,cust_83495,no_evidence,not_as_described,services,5644.7,0,0,0,0.0,0.0,177,0,1,59,0.1,2025-08-02,2025-09-30,,,Service completion notes and customer confirmation emails are retained.,-0.0498,7,0,1,train,101
895bbae498e1,cust_49322,friendly_fraud_long_tenure,unauthorized,ecommerce,4051.67,0,0,1,0.0,0.0,891,4,1,34,1.802,2025-07-08,2025-08-11,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1032,6,0,1,train,101
70df65bc2c68,cust_43625,no_evidence,unauthorized,ecommerce,2608.41,0,0,0,1.0,1.0,96,2,1,20,1.034,2025-07-24,2025-08-13,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1364,6,0,0,train,101
9cd1eb747447,cust_20226,inr_delivery_confirmed,item_not_received,fashion,1789.05,1,1,1,0.0,1.0,309,1,1,29,1.196,2025-08-18,2025-09-16,TRK134184822,2025-08-21 15:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.3461,7,0,1,train,101
6e26bb5969eb,cust_96074,high_velocity_attack,unauthorized,ecommerce,1256.26,0,0,0,0.0,0.0,9,1,10,1,1.772,2025-04-23,2025-04-24,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0336,3,0,0,train,101
4485c92dbc4c,cust_89997,friendly_fraud_long_tenure,item_not_received,subscriptions,6769.89,1,1,1,0.0,0.0,657,2,1,21,,2025-09-06,2025-09-27,TRK169073974,2025-09-09 04:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1274,8,0,0,train,101
b127ba1f3297,cust_18958,high_velocity_attack,unauthorized,digital_goods,469.3,0,0,1,0.0,0.0,24,0,3,1,2.041,2025-06-16,2025-06-17,,,Digital items are non-refundable after delivery to the registered account.,0.0775,5,0,0,train,101
1f9865f51ae1,cust_51942,no_evidence,unauthorized,digital_goods,1713.93,1,0,0,0.0,0.0,226,1,1,11,1.744,2025-03-11,2025-03-22,TRK816824503,2025-03-14 22:00:00,Digital items are non-refundable after delivery to the registered account.,0.1917,2,0,0,train,101
774586710c69,cust_69598,friendly_fraud_long_tenure,unauthorized,digital_goods,2179.62,1,0,0,1.0,,896,3,1,13,2.061,2025-06-24,2025-07-07,TRK405433947,2025-06-27 12:00:00,Digital items are non-refundable after delivery to the registered account.,0.1186,5,0,0,train,101
c2d2cbb926da,cust_82625,unauthorized_3ds,unauthorized,digital_goods,2607.28,1,1,1,1.0,0.0,521,0,1,4,1.078,2025-08-18,2025-08-22,TRK577981611,2025-08-21 05:00:00,Digital items are non-refundable after delivery to the registered account.,0.0111,7,0,0,train,101
9c7968ab7a6c,cust_97809,no_evidence,not_as_described,digital_goods,2025.68,0,0,0,0.0,0.0,122,1,1,15,,2025-03-28,2025-04-12,,,Digital items are non-refundable after delivery to the registered account.,0.0261,2,0,0,train,101
f350cdf5fc92,cust_14838,no_evidence,unauthorized,ecommerce,1992.47,0,0,0,1.0,0.0,0,1,1,11,0.85,2025-02-16,2025-02-27,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0946,1,0,0,train,101
1c5212ee8a23,cust_86409,inr_delivery_confirmed,item_not_received,ecommerce,5815.7,1,1,1,1.0,0.0,577,0,2,30,0.86,2025-06-04,2025-07-04,TRK232793871,2025-06-05 08:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0388,5,0,1,train,101
2e4c4d19380d,cust_27412,inr_delivery_confirmed,item_not_received,ecommerce,1762.53,1,1,0,1.0,1.0,530,0,2,18,,2025-03-08,2025-03-26,TRK613954785,2025-03-10 07:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2406,2,0,1,train,101
965710961110,cust_70293,unauthorized_3ds,unauthorized,ecommerce,9839.74,1,1,1,1.0,0.0,14,1,1,16,,2025-05-05,2025-05-21,TRK247102759,2025-05-07 10:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0294,4,0,1,train,101
4750b21fb31e,cust_47259,friendly_fraud_long_tenure,not_as_described,subscriptions,2278.6,1,1,1,0.0,1.0,571,1,1,24,2.125,2025-06-19,2025-07-13,TRK448695719,2025-06-20 11:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0587,5,0,0,train,101
fecf89d9818a,cust_47391,no_evidence,not_as_described,services,4790.72,0,0,0,1.0,0.0,0,1,2,19,,2025-05-25,2025-06-13,,,Service completion notes and customer confirmation emails are retained.,0.1025,4,0,1,train,101
655c9d0b3e3e,cust_20761,high_velocity_attack,unauthorized,travel,1341.88,1,0,0,1.0,0.0,49,1,7,10,3.842,2025-08-25,2025-09-04,TRK262660062,2025-08-28 00:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.2145,7,0,0,train,101
755f52ca0ffb,cust_88465,inr_delivery_confirmed,item_not_received,grocery,3143.82,1,1,1,1.0,0.0,100,2,3,15,1.043,2025-09-11,2025-09-26,TRK585112136,2025-09-13 02:00:00,Perishable goods are non-returnable after delivery confirmation.,0.1047,8,0,1,train,101
b3ed268befc4,cust_60662,unauthorized_3ds,unauthorized,ecommerce,3136.48,0,1,1,,1.0,207,1,1,27,0.903,2025-05-19,2025-06-15,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0601,4,0,0,train,101
13e4d78da660,cust_12549,friendly_fraud_long_tenure,unauthorized,digital_goods,7915.08,0,0,1,0.0,1.0,1104,2,2,20,0.169,2025-02-08,2025-02-28,,,Digital items are non-refundable after delivery to the registered account.,-0.0977,1,0,1,train,101
7fe668f87c53,cust_75435,unauthorized_3ds,unauthorized,travel,2732.85,0,1,0,1.0,1.0,418,1,1,1,1.307,2025-04-14,2025-04-15,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0798,3,0,0,train,101
f99489ca669f,cust_43106,friendly_fraud_long_tenure,not_as_described,fashion,7278.85,0,0,1,1.0,,1140,4,1,23,1.624,2025-05-28,2025-06-20,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0243,4,0,1,train,101
02d4a4cff545,cust_55793,unauthorized_3ds,unauthorized,ecommerce,3772.91,1,1,1,1.0,0.0,322,1,1,30,0.884,2025-05-18,2025-06-17,TRK505513638,2025-05-19 19:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.2329,4,0,1,train,101
a5074a8970aa,cust_68905,inr_delivery_confirmed,item_not_received,ecommerce,2602.17,1,0,1,1.0,0.0,730,0,2,18,1.077,2025-03-19,2025-04-06,TRK351329806,2025-03-21 20:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2545,2,1,0,train,101
d1e73e92711b,cust_30953,high_velocity_attack,unauthorized,digital_goods,700.89,0,1,0,0.0,0.0,99,2,7,7,2.209,2025-05-17,2025-05-24,,,Digital items are non-refundable after delivery to the registered account.,0.1996,4,0,0,train,101
3663d5d80abc,cust_57770,inr_delivery_confirmed,item_not_received,fashion,1988.17,1,1,0,1.0,,1073,0,1,18,0.655,2025-05-09,2025-05-27,TRK826535949,2025-05-11 10:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0174,4,0,1,train,101
336353a9508d,cust_36869,unauthorized_3ds,unauthorized,ecommerce,1201.46,1,1,1,1.0,0.0,64,0,1,26,1.156,2025-07-27,2025-08-22,TRK772612325,2025-07-28 16:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2312,6,0,0,train,101
d6645f73eccd,cust_86578,unauthorized_3ds,unauthorized,ecommerce,4808.02,1,1,1,1.0,,42,1,1,6,0.724,2025-05-15,2025-05-21,TRK905840020,2025-05-17 03:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1718,4,0,1,train,101
fbc118e351a6,cust_71019,high_velocity_attack,unauthorized,travel,1683.62,1,0,0,0.0,0.0,24,0,7,7,0.777,2025-07-13,2025-07-20,TRK970547492,2025-07-15 13:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1897,6,1,1,train,101
971497d58a2d,cust_75400,friendly_fraud_long_tenure,unauthorized,subscriptions,3683.0,0,0,1,0.0,0.0,1014,1,2,24,0.791,2025-02-20,2025-03-16,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1662,1,0,0,train,101
f0fbc7e7d7a8,cust_52141,no_evidence,item_not_received,digital_goods,5421.34,1,0,0,0.0,0.0,210,1,1,7,1.238,2025-07-05,2025-07-12,TRK773497689,2025-07-07 05:00:00,Digital items are non-refundable after delivery to the registered account.,0.0614,6,0,0,train,101
9557b6efde31,cust_21113,unauthorized_3ds,unauthorized,digital_goods,2641.84,0,1,1,1.0,0.0,756,0,1,21,0.102,2025-06-25,2025-07-16,,,Digital items are non-refundable after delivery to the registered account.,0.1906,5,0,0,train,101
aee56fa16037,cust_29229,friendly_fraud_long_tenure,item_not_received,fashion,3129.01,1,0,1,1.0,0.0,1219,0,1,26,2.047,2025-08-18,2025-09-13,TRK132458122,2025-08-21 13:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0435,7,0,1,train,101
c98fa595d2a8,cust_82460,friendly_fraud_long_tenure,unauthorized,fashion,2827.2,0,1,0,1.0,0.0,1099,2,4,6,,2025-07-14,2025-07-20,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1918,6,0,1,train,101
4d0e5ff8f1b2,cust_84187,inr_delivery_confirmed,item_not_received,ecommerce,3184.81,1,0,1,1.0,1.0,780,0,3,19,1.047,2025-07-25,2025-08-13,TRK228226744,2025-07-27 06:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1311,6,0,0,train,101
6dcae2f1a9e8,cust_81726,unauthorized_3ds,unauthorized,ecommerce,6197.81,1,1,1,,,435,1,1,10,,2025-04-26,2025-05-06,TRK803391052,2025-04-29 05:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1619,3,0,0,train,101
1c6b0fcf6a6a,cust_58442,friendly_fraud_long_tenure,unauthorized,ecommerce,4058.87,1,1,1,1.0,0.0,478,4,1,47,0.446,2025-06-13,2025-07-30,TRK145588514,2025-06-14 03:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.071,5,0,0,train,101
